Duplicate 1	Duplicate 2	Ka	Ks	Ka/Ks	P-Value
Glyma.08G229900	Glyma.08G230000	0.743456	3.87192	0.192012	1.11102e-13
Glyma.08G230400	Glyma.08G230500	0.114057	0.354077	0.322123	0.000135763
Glyma.08G234400	Glyma.08G234500	0.136431	0.24533	0.556113	0.000914803
Glyma.08G235300	Glyma.08G235400	0.150374	0.56599	0.265683	1.01379e-07
Glyma.08G235800	Glyma.08G235900	0.0284344	0.0684219	0.415574	1.25942e-05
Glyma.08G240300	Glyma.08G240400	0.0830368	0.382503	0.217088	5.68795e-13
Glyma.08G244500	Glyma.08G244600	0.161414	0.385285	0.418947	9.1858e-09
Glyma.08G245600	Glyma.08G245700	0.0820074	0.307809	0.266423	8.49097e-20
Glyma.08G252200	Glyma.08G252300	0.227307	0.666183	0.341208	7.99095e-08
Glyma.08G254800	Glyma.08G254900	0.501429	2.05409	0.244113	8.2651e-08
Glyma.08G272000	Glyma.08G272100	0.0148679	0.0232969	0.63819	0.397813
Glyma.08G272100	Glyma.08G272200	0.03539	0.0659645	0.536501	0.0978985
Glyma.08G274600	Glyma.08G274700	0.400437	2.3626	0.16949	1.76956e-15
Glyma.08G275000	Glyma.08G275100	0.15846	0.217997	0.72689	0.19336
Glyma.08G275500	Glyma.08G275600	0.215422	1.41986	0.151721	3.78116e-53
Glyma.08G277000	Glyma.08G277100	0.0181831	0.102605	0.177214	4.78153e-14
Glyma.08G280900	Glyma.08G281000	0.0562525	0.0507058	1.10939	0.843017
Glyma.08G281000	Glyma.08G281100	0.00878028	0.0311338	0.282018	0.0815952
Glyma.08G281100	Glyma.08G281200	0.0144198	0.0119249	1.20922	0.937181
Glyma.08G287400	Glyma.08G287500	0.156654	0.548171	0.285776	1.83466e-13
Glyma.08G291700	Glyma.08G291800	0.00710108	0.011718	0.606	0.344875
Glyma.08G292900	Glyma.08G293000	0.198056	0.260075	0.761534	0.0322717
Glyma.08G295000	Glyma.08G295100	0.270264	1.59826	0.169099	1.29914e-15
Glyma.08G296000	Glyma.08G296100	0.0129091	0.0339096	0.380691	0.00531333
Glyma.08G301500	Glyma.08G301600	0.0451052	0.126028	0.357897	0.00112151
Glyma.08G303600	Glyma.08G303700	0.295863	0.81939	0.361077	1.26826e-08
Glyma.08G305200	Glyma.08G305300	0.149181	0.223912	0.666247	0.0233515
Glyma.08G306000	Glyma.08G306100	0.195953	0.266527	0.735209	0.083796
Glyma.08G306800	Glyma.08G306900	0.125585	1.34913	0.0930859	2.81136e-25
Glyma.08G307300	Glyma.08G307400	0.441123	2.0116	0.219289	5.67325e-53
Glyma.08G311500	Glyma.08G311600	0.132021	0.388238	0.340053	2.52155e-12
Glyma.08G313700	Glyma.08G313800	0.260517	0.717055	0.363316	1.94368e-09
Glyma.08G318100	Glyma.08G318200	0.0281778	0.0962113	0.292874	9.46364e-10
Glyma.08G321100	Glyma.08G321200	0.12994	0.761602	0.170614	1.99481e-33
Glyma.08G321400	Glyma.08G321500	0.0763099	0.147283	0.518117	0.0137207
Glyma.08G324400	Glyma.08G324500	0.148748	0.251146	0.592277	0.0199202
Glyma.08G324500	Glyma.08G324600	0.0745572	0.178707	0.417203	7.38689e-09
Glyma.08G324800	Glyma.08G324900	0.087846	0.243177	0.361243	1.86782e-09
Glyma.08G326200	Glyma.08G326300	0.114779	0.37232	0.30828	1.21601e-05
Glyma.08G326500	Glyma.08G326600	0.042931	0.152478	0.281555	4.41732e-24
Glyma.08G326700	Glyma.08G326800	0.205272	0.315985	0.649624	0.0096683
Glyma.08G327100	Glyma.08G327200	0.0813858	0.133792	0.608299	0.0153544
Glyma.08G327200	Glyma.08G327300	0.0974683	0.179377	0.543372	0.000496024
Glyma.08G329100	Glyma.08G329200	0.0541697	0.114377	0.473606	8.77459e-05
Glyma.08G329400	Glyma.08G329500	0.0537306	0.223414	0.240498	2.9379e-17
Glyma.08G330600	Glyma.08G330700	0.174215	0.989982	0.175978	5.76239e-51
Glyma.08G331600	Glyma.08G331700	0.127902	0.204428	0.625655	0.0579445
Glyma.08G333500	Glyma.08G333600	0.0990141	0.0930029	1.06463	0.809762
Glyma.08G336700	Glyma.08G336800	0.198216	0.726224	0.27294	1.76339e-05
Glyma.08G336900	Glyma.08G337000	0.112644	0.185921	0.605872	0.00541608
Glyma.08G338100	Glyma.08G338200	0.302688	2.28681	0.132362	9.48251e-54
Glyma.08G338500	Glyma.08G338600	0.10308	0.243194	0.423858	9.02511e-07
Glyma.08G338600	Glyma.08G338700	0.114612	0.235988	0.485668	2.06799e-05
Glyma.08G338700	Glyma.08G338800	0.0366343	0.0802954	0.456244	0.00279402
Glyma.08G339100	Glyma.08G339200	0.235553	0.280563	0.839572	0.417634
Glyma.08G339300	Glyma.08G339400	0.190829	0.26867	0.710273	0.667554
Glyma.08G339400	Glyma.08G339500	0.217874	0.536845	0.405842	0.0494975
Glyma.08G339800	Glyma.08G339900	0.226777	0.497697	0.455653	4.40006e-16
Glyma.08G341000	Glyma.08G341100	0.43482	0.936607	0.46425	0.00157764
Glyma.08G341300	Glyma.08G341400	0.21104	0.45087	0.468072	0.000327295
Glyma.08G341900	Glyma.08G342000	0.117998	0.0648121	1.82062	0.129434
Glyma.08G342100	Glyma.08G342200	0.454675	0.790708	0.575023	0.00374903
Glyma.08G344600	Glyma.08G344700	0.26637	0.157366	1.69268	0.120994
Glyma.08G348500	Glyma.08G348600	0.236129	0.571903	0.412883	3.77775e-09
Glyma.08G351300	Glyma.08G351400	0.439987	2.54112	0.173147	8.85928e-17
Glyma.08G351400	Glyma.08G351500	0.430399	0.70568	0.609907	0.0451131
Glyma.08G351800	Glyma.08G351900	0.096288	0.24257	0.39695	1.21096e-05
Glyma.08G352100	Glyma.08G352200	0.128962	0.328098	0.393058	4.14795e-14
Glyma.08G352200	Glyma.08G352300	0.0983131	0.242634	0.40519	2.70219e-11
Glyma.08G352300	Glyma.08G352400	0.130409	0.387667	0.336394	2.76448e-10
Glyma.08G352900	Glyma.08G353000	0.266555	0.460604	0.578707	0.000900162
Glyma.08G353200	Glyma.08G353300	0.0343498	0.0223622	1.53607	0.704422
Glyma.08G353300	Glyma.08G353400	0.0693039	0.0523802	1.32309	0.643638
Glyma.08G353900	Glyma.08G354000	0.00842169	0.20381	0.0413213	1.49779e-07
Glyma.08G354900	Glyma.08G355000	0.178818	0.796015	0.224641	1.15607e-42
Glyma.08G355000	Glyma.08G355100	0.0915111	0.337984	0.270756	7.32054e-23
Glyma.08G355100	Glyma.08G355200	0.100642	0.263249	0.382306	9.69611e-13
Glyma.08G355800	Glyma.08G355900	0.146325	2.40622	0.0608113	6.74773e-35
Glyma.08G357900	Glyma.08G358000	0.238142	0.162207	1.46814	0.273946
Glyma.08G359100	Glyma.08G359200	0.0859047	0.532818	0.161227	5.37778e-37
Glyma.08G359200	Glyma.08G359300	0.0330024	0.20973	0.157357	2.91488e-18
Glyma.08G359300	Glyma.08G359400	0.165298	0.47138	0.350669	2.47188e-12
Glyma.08G360400	Glyma.08G360500	0.144395	0.366051	0.394468	1.70524e-06
Glyma.08G363100	Glyma.08G363200	0.202991	1.07537	0.188763	2.59437e-05
Glyma.09G000800	Glyma.09G000900	0.0232487	0.0333696	0.696702	0.429208
Glyma.09G005100	Glyma.09G005200	0.207024	0.179926	1.15061	0.587871
Glyma.09G005900	Glyma.09G006000	0.195381	0.922952	0.211692	9.25535e-19
Glyma.09G006100	Glyma.09G006200	0.297706	1.24026	0.240034	1.62599e-07
Glyma.09G010700	Glyma.09G010800	0.0965175	0.215483	0.447913	0.0027603
Glyma.09G013400	Glyma.09G013500	0.11112	0.226841	0.489858	1.04088e-06
Glyma.09G013500	Glyma.09G013600	0.188032	0.402524	0.467133	5.14362e-10
Glyma.09G018800	Glyma.09G018900	0.29032	0.951404	0.305149	3.07276e-29
Glyma.09G020500	Glyma.09G020600	0.27589	0.506652	0.544535	3.2774e-06
Glyma.09G020600	Glyma.09G020700	0.233122	0.431063	0.540807	5.60538e-06
Glyma.09G021800	Glyma.09G021900	0.590719	3.46885	0.170292	9.76996e-17
Glyma.09G022300	Glyma.09G022400	0.238134	1.1999	0.198461	2.06991e-23
Glyma.09G022400	Glyma.09G022500	0.10496	0.993423	0.105655	1.60082e-32
Glyma.09G022800	Glyma.09G022900	0.0929924	0.383871	0.242249	1.52466e-12
Glyma.09G025300	Glyma.09G025400	0.0869434	0.229453	0.378915	7.06298e-20
Glyma.09G025800	Glyma.09G025900	0.380207	1.00653	0.377739	9.47967e-15
Glyma.09G026300	Glyma.09G026400	0.302006	0.817521	0.369417	0.0127314
Glyma.09G027000	Glyma.09G027100	0.255477	1.82324	0.140123	1.93744e-30
Glyma.09G027100	Glyma.09G027200	0.285047	1.40136	0.203408	3.6177e-22
Glyma.09G027200	Glyma.09G027300	0.0739306	0.103616	0.713502	0.0912985
Glyma.09G027500	Glyma.09G027600	0.293226	1.0553	0.277859	2.45577e-28
Glyma.09G027600	Glyma.09G027700	0.17737	0.324838	0.546026	4.67558e-06
Glyma.09G027700	Glyma.09G027800	0.0662805	0.104998	0.631257	0.0348899
Glyma.09G027800	Glyma.09G027900	0.202419	0.369091	0.548424	2.70293e-05
Glyma.09G028100	Glyma.09G028200	0.147961	0.541659	0.273162	5.72393e-17
Glyma.09G028200	Glyma.09G028300	0.112656	0.387153	0.290987	1.48512e-13
Glyma.09G033000	Glyma.09G033100	0.0136276	0.0124513	1.09447	0.934883
Glyma.09G034900	Glyma.09G035000	0.452827	1.4591	0.310347	2.23579e-06
Glyma.09G037100	Glyma.09G037200	0.119566	0.371372	0.321957	5.19825e-08
Glyma.09G040400	Glyma.09G040500	0.325184	0.737104	0.441165	0.000737283
Glyma.09G041800	Glyma.09G041900	0.462999	0.882372	0.524721	0.0408401
Glyma.09G042100	Glyma.09G042200	0.252403	0.375715	0.671794	0.00357027
Glyma.09G043000	Glyma.09G043100	0.0265203	0.1809	0.146602	6.44092e-05
Glyma.09G045500	Glyma.09G045600	0.123666	0.302425	0.408916	0.0165125
Glyma.09G047400	Glyma.09G047500	0.0455623	0.129153	0.352778	5.17207e-05
Glyma.09G047500	Glyma.09G047600	0.240654	1.72911	0.139178	6.0026e-33
Glyma.09G048700	Glyma.09G048800	0.0679583	0.336772	0.201793	8.35608e-22
Glyma.09G049100	Glyma.09G049200	0.0701639	0.641872	0.109311	1.97426e-38
Glyma.09G049200	Glyma.09G049300	0.00455028	0.124724	0.0364827	1.64127e-21
Glyma.09G049900	Glyma.09G050000	0.258728	0.460547	0.561785	0.0578321
Glyma.09G050000	Glyma.09G050100	0.195427	0.400765	0.487634	0.0108194
Glyma.09G052800	Glyma.09G052900	0.166297	0.271237	0.613108	0.13728
Glyma.09G052900	Glyma.09G053000	0.101913	0.166936	0.610495	0.193618
Glyma.09G053700	Glyma.09G053800	0.340704	1.00033	0.340594	1.39442e-10
Glyma.09G054000	Glyma.09G054100	0.0807417	0.0629061	1.28353	0.298999
Glyma.09G054700	Glyma.09G054800	0.387328	2.15461	0.179767	9.27895e-13
Glyma.09G055000	Glyma.09G055100	0.00733892	NA	NA	NA
Glyma.09G055900	Glyma.09G056000	0.152947	0.549363	0.278407	5.95222e-14
Glyma.09G056400	Glyma.09G056500	0.192112	1.28988	0.148937	4.25144e-06
Glyma.09G058300	Glyma.09G058400	0.0998191	0.224815	0.444006	3.04892e-05
Glyma.09G058800	Glyma.09G058900	0.16133	1.13517	0.142119	3.19704e-29
Glyma.09G070400	Glyma.09G070500	0.0974847	0.219545	0.444031	0.000184161
Glyma.09G072800	Glyma.09G072900	NA	NA	NA	NA
Glyma.09G080700	Glyma.09G080800	0.128926	0.282196	0.456866	0.0993465
Glyma.09G086300	Glyma.09G086400	NA	0.004044	-2.74536e-13	NA
Glyma.09G094200	Glyma.09G094300	0.0137736	0.154788	0.0889833	6.53167e-07
Glyma.09G099100	Glyma.09G099200	0.0882503	0.364486	0.242123	2.50474e-29
Glyma.09G100500	Glyma.09G100600	0.0598964	0.0560766	1.06812	0.999399
Glyma.09G100600	Glyma.09G100700	0.0832516	0.0748291	1.11256	0.836568
Glyma.09G100700	Glyma.09G100800	0.0903762	0.258076	0.350192	0.0029337
Glyma.09G106200	Glyma.09G106300	0.0106607	0.0152522	0.698958	0.46502
Glyma.09G106300	Glyma.09G106400	0.00295543	NA	NA	NA
Glyma.09G106400	Glyma.09G106500	0.00295695	0.008542	0.346167	0.0486964
Glyma.09G106500	Glyma.09G106600	0.0103466	0.0147333	0.70226	0.498519
Glyma.09G122900	Glyma.09G123000	0.0415586	0.0601177	0.691287	0.105275
Glyma.09G124600	Glyma.09G124700	NA	0.0168395	0	NA
Glyma.09G125000	Glyma.09G125100	0.104286	0.159473	0.653941	0.217787
Glyma.09G130500	Glyma.09G130600	0.0773565	0.16577	0.466651	0.0413956
Glyma.09G131800	Glyma.09G131900	0.124049	0.221797	0.559288	0.00566007
Glyma.09G134000	Glyma.09G134100	0.145863	0.292149	0.499274	4.29042e-05
Glyma.09G134100	Glyma.09G134200	0.108243	0.340581	0.317818	3.66325e-13
Glyma.09G134800	Glyma.09G134900	0.148077	0.677758	0.21848	1.22336e-25
Glyma.09G134900	Glyma.09G135000	0.0955586	0.247493	0.386107	3.33175e-08
Glyma.09G135700	Glyma.09G135800	0.136297	0.854442	0.159516	3.28268e-17
Glyma.09G135800	Glyma.09G135900	0.159492	0.809675	0.196983	3.27851e-16
Glyma.09G137200	Glyma.09G137300	0.060814	0.254936	0.238546	0.000844205
Glyma.09G139700	Glyma.09G139800	0.137627	0.134446	1.02366	1
Glyma.09G139800	Glyma.09G139900	0.135111	0.0841354	1.60588	0.0962026
Glyma.09G141100	Glyma.09G141200	0.00354345	NA	NA	NA
Glyma.09G141200	Glyma.09G141300	0.00354272	0.00354056	1.00061	0.682286
Glyma.09G141300	Glyma.09G141400	0.00818741	0.014834	0.551937	0.263441
Glyma.09G141500	Glyma.09G141600	0.00828556	0.0142582	0.581108	0.440293
Glyma.09G141700	Glyma.09G141800	0.0185067	0.0398984	0.463845	0.0910032
Glyma.09G142200	Glyma.09G142300	0.14553	0.409672	0.355236	1.01533e-07
Glyma.09G142700	Glyma.09G142800	0.175453	0.443337	0.395756	0.00166234
Glyma.09G142800	Glyma.09G142900	0.122919	0.262383	0.46847	0.0101604
Glyma.09G144700	Glyma.09G144800	0.160819	0.676524	0.237713	6.4259e-16
Glyma.09G144800	Glyma.09G144900	0.154321	0.486887	0.316955	3.11565e-10
Glyma.09G145000	Glyma.09G145100	0.110865	0.222168	0.499016	0.0122802
Glyma.09G145100	Glyma.09G145200	0.0876154	0.139429	0.628388	0.166978
Glyma.09G146100	Glyma.09G146200	0.0881791	0.330973	0.266424	7.45272e-17
Glyma.09G149300	Glyma.09G149400	0.279738	1.17903	0.23726	1.04989e-15
Glyma.09G149900	Glyma.09G150000	0.538742	3.6529	0.147483	4.47003e-28
Glyma.09G153200	Glyma.09G153300	0.0770496	0.145891	0.528132	0.0458427
Glyma.09G156900	Glyma.09G157000	0.205546	1.76348	0.116557	9.61565e-07
Glyma.09G157600	Glyma.09G157700	0.259817	1.6714	0.155449	1.50754e-34
Glyma.09G157700	Glyma.09G157800	0.285021	1.02815	0.277216	1.47289e-08
Glyma.09G158000	Glyma.09G158100	0.249977	0.412508	0.605994	0.1151
Glyma.09G158500	Glyma.09G158600	0.254579	0.47123	0.540244	0.0363154
Glyma.09G158600	Glyma.09G158700	0.00401538	NA	NA	NA
Glyma.09G158700	Glyma.09G158800	0.00531174	NA	NA	NA
Glyma.09G159000	Glyma.09G159100	0.272811	0.93598	0.291471	6.12015e-10
Glyma.09G159200	Glyma.09G159300	0.0881524	0.263991	0.333922	0.00409336
Glyma.09G159800	Glyma.09G159900	0.176801	0.357405	0.494681	0.0135217
Glyma.09G162500	Glyma.09G162600	0.012257	0.0408098	0.300343	0.0461065
Glyma.09G162600	Glyma.09G162700	0.0210341	0.0239039	0.879942	0.699102
Glyma.09G162700	Glyma.09G162800	0.0176986	0.0219848	0.805039	0.671306
Glyma.09G163000	Glyma.09G163100	0.339836	1.62715	0.208854	3.94383e-14
Glyma.09G163200	Glyma.09G163300	0.267291	0.998128	0.267792	4.21642e-08
Glyma.09G163300	Glyma.09G163400	0.347699	0.665966	0.522098	0.0236374
Glyma.09G163600	Glyma.09G163700	0.306398	1.05545	0.2903	2.72628e-10
Glyma.09G163700	Glyma.09G163800	0.278134	0.886251	0.313832	8.80286e-08
Glyma.09G168400	Glyma.09G168500	0.144965	0.38534	0.376199	4.54442e-15
Glyma.09G168500	Glyma.09G168600	0.121644	0.56323	0.215976	1.24792e-34
Glyma.09G168600	Glyma.09G168700	0.20363	0.825406	0.246702	4.32955e-36
Glyma.09G169700	Glyma.09G169800	0.18948	1.80985	0.104693	4.73649e-18
Glyma.09G169900	Glyma.09G170000	0.395749	2.02243	0.19568	3.54561e-10
Glyma.09G170300	Glyma.09G170400	0.0189561	0.237957	0.0796618	7.35869e-16
Glyma.09G172500	Glyma.09G172600	0.155262	2.10725	0.0736798	1.55622e-39
Glyma.09G175100	Glyma.09G175200	0.0329675	0.0544246	0.605748	0.0654704
Glyma.09G178700	Glyma.09G178800	0.361787	0.55269	0.654593	0.018513
Glyma.09G178900	Glyma.09G179000	0.260494	1.35818	0.191796	1.49025e-37
Glyma.09G181400	Glyma.09G181500	0.109068	0.239723	0.454977	1.6853e-06
Glyma.09G186200	Glyma.09G186300	0.0405438	0.0579415	0.699736	0.164296
Glyma.09G186300	Glyma.09G186400	0.11027	0.432334	0.255058	1.36168e-19
Glyma.09G186400	Glyma.09G186500	0.191905	1.03598	0.18524	1.52019e-34
Glyma.09G186700	Glyma.09G186800	0.111297	0.241653	0.460565	0.00179153
Glyma.09G186800	Glyma.09G186900	0.112802	0.255794	0.440988	0.00100492
Glyma.09G189200	Glyma.09G189300	0.0765737	0.451164	0.169725	2.35542e-30
Glyma.09G197100	Glyma.09G197200	0.30071	2.48172	0.12117	3.11361e-107
Glyma.09G197200	Glyma.09G197300	0.173432	0.314682	0.551135	0.0477748
Glyma.09G197300	Glyma.09G197400	0.153331	0.265249	0.578066	0.125217
Glyma.09G198600	Glyma.09G198700	0.08706	0.134126	0.649089	0.382396
Glyma.09G201400	Glyma.09G201500	0.372937	2.03044	0.183673	6.75045e-14
Glyma.09G201500	Glyma.09G201600	0.0684065	0.228734	0.299065	6.49939e-07
Glyma.09G209400	Glyma.09G209500	0.152211	0.854312	0.178168	6.72798e-06
Glyma.09G211500	Glyma.09G211600	0.194206	3.9712	0.0489036	2.11176e-72
Glyma.09G222600	Glyma.09G222700	0.0801687	0.490799	0.163343	3.01272e-33
Glyma.09G225600	Glyma.09G225700	0.0358632	0.140239	0.255729	2.95862e-12
Glyma.09G231900	Glyma.09G232000	0.701756	1.83816	0.381772	2.26723e-07
Glyma.09G234900	Glyma.09G235000	0.109189	0.203176	0.537412	0.039944
Glyma.09G235000	Glyma.09G235100	0.101002	0.16245	0.621743	0.134604
Glyma.09G237600	Glyma.09G237700	0.108725	0.424337	0.256223	2.60273e-20
Glyma.09G238000	Glyma.09G238100	0.0835369	0.298785	0.279589	1.00534e-12
Glyma.09G238500	Glyma.09G238600	0.272898	1.02376	0.266564	3.10889e-06
Glyma.09G238600	Glyma.09G238700	0.239769	1.3706	0.174936	5.14368e-08
Glyma.09G240800	Glyma.09G240900	0.192973	0.593643	0.325066	2.01014e-05
Glyma.09G240900	Glyma.09G241000	0.172907	0.337306	0.512611	0.0655271
Glyma.09G241600	Glyma.09G241700	0.199699	1.44407	0.138289	2.59776e-35
Glyma.09G243000	Glyma.09G243100	0.203826	1.69116	0.120524	8.9217e-59
Glyma.09G245900	Glyma.09G246000	0.0928535	0.267572	0.347023	6.69574e-06
Glyma.09G253400	Glyma.09G253500	0.566899	3.48222	0.162798	1.55709e-09
Glyma.09G253800	Glyma.09G253900	0.118092	0.232991	0.506855	0.00118893
Glyma.09G254100	Glyma.09G254200	0.150196	0.178442	0.841711	0.473569
Glyma.09G256500	Glyma.09G256600	0.101192	0.0789618	1.28153	0.466391
Glyma.09G258400	Glyma.09G258500	0.122874	0.673662	0.182397	3.29815e-12
Glyma.09G260400	Glyma.09G260500	0.332492	1.3947	0.238397	1.46555e-06
Glyma.09G260700	Glyma.09G260800	0.0229425	0.0431468	0.531731	0.308552
Glyma.09G262500	Glyma.09G262600	0.228599	0.806841	0.283325	2.06656e-06
Glyma.09G266900	Glyma.09G267000	0.325543	0.527444	0.61721	0.0685961
Glyma.09G269400	Glyma.09G269500	0.168762	0.700611	0.240879	9.0316e-15
Glyma.09G269500	Glyma.09G269600	0.0591768	0.208509	0.28381	6.89262e-08
Glyma.09G270600	Glyma.09G270700	0.212544	0.599578	0.354489	1.81229e-07
Glyma.09G275500	Glyma.09G275600	0.291395	0.753803	0.386566	0.0175082
Glyma.09G277100	Glyma.09G277200	0.197128	0.220818	0.89272	0.814885
Glyma.09G277600	Glyma.09G277700	0.125547	0.360518	0.34824	0.00148365
Glyma.09G277800	Glyma.09G277900	0.143028	0.620009	0.230687	7.94942e-16
Glyma.09G280400	Glyma.09G280500	0.134896	0.429531	0.314053	2.21519e-12
Glyma.09G281800	Glyma.09G281900	0.187435	0.786051	0.238452	3.10276e-17
Glyma.10G000400	Glyma.10G000500	0.412863	2.83372	0.145696	2.97002e-32
Glyma.10G001000	Glyma.10G001100	0.155572	1.01559	0.153184	3.40036e-47
Glyma.10G005300	Glyma.10G005400	0.140475	0.616727	0.227775	2.6777e-31
Glyma.10G010300	Glyma.10G010400	0.319602	3.76679	0.0848472	4.44579e-29
Glyma.10G016300	Glyma.10G016400	0.023609	0.456941	0.0516674	1.99941e-23
Glyma.10G016600	Glyma.10G016700	0.471945	1.50678	0.313214	2.71442e-09
Glyma.10G017400	Glyma.10G017500	0.40422	3.37919	0.119621	7.5969e-19
Glyma.10G019300	Glyma.10G019400	0.0806721	0.348774	0.231302	1.58808e-44
Glyma.10G020600	Glyma.10G020700	0.0642064	0.187303	0.342795	4.01169e-08
Glyma.10G020900	Glyma.10G021000	0.229263	2.23767	0.102456	9.43459e-16
Glyma.10G021000	Glyma.10G021100	0.106963	0.420658	0.254275	7.23778e-05
Glyma.10G041400	Glyma.10G041500	0.225603	1.03022	0.218985	1.64662e-24
Glyma.10G042000	Glyma.10G042100	0.0113983	0.0342613	0.332688	0.0321774
Glyma.10G043200	Glyma.10G043300	0.1109	0.586106	0.189214	1.8792e-29
Glyma.10G046500	Glyma.10G046600	0.232519	3.06348	0.0759002	6.88927e-54
Glyma.10G056200	Glyma.10G056300	0.0604827	0.249572	0.242346	0.000184542
Glyma.10G056300	Glyma.10G056400	0.098679	0.614066	0.160698	4.46313e-08
Glyma.10G056500	Glyma.10G056600	0.122644	0.272112	0.450713	0.0281013
Glyma.10G060100	Glyma.10G060200	0.155334	0.43303	0.358715	6.67639e-10
Glyma.10G060800	Glyma.10G060900	0.294054	0.60166	0.488738	0.00193041
Glyma.10G060900	Glyma.10G061000	0.294054	0.60166	0.488738	0.00193041
Glyma.10G061000	Glyma.10G061100	0.297173	0.608885	0.48806	0.00265551
Glyma.10G061700	Glyma.10G061800	0.105388	0.494391	0.213166	1.59528e-12
Glyma.10G064200	Glyma.10G064300	0.117658	0.268882	0.437583	1.07282e-06
Glyma.10G070200	Glyma.10G070300	0.161817	0.328656	0.49236	0.000261757
Glyma.10G074600	Glyma.10G074700	0.392863	2.74219	0.143266	7.31661e-43
Glyma.10G075500	Glyma.10G075600	0.0706201	0.64318	0.109798	2.09194e-19
Glyma.10G075600	Glyma.10G075700	0.129759	0.94528	0.13727	1.77545e-19
Glyma.10G077100	Glyma.10G077200	0.0343587	0.0526869	0.652131	0.471589
Glyma.10G077200	Glyma.10G077300	0.0434876	0.0501617	0.866949	0.988128
Glyma.10G082400	Glyma.10G082500	0.180042	3.94259	0.0456658	5.421e-71
Glyma.10G084700	Glyma.10G084800	0.0164354	0.0565301	0.290738	0.0227342
Glyma.10G085500	Glyma.10G085600	0.0298466	NA	NA	NA
Glyma.10G085600	Glyma.10G085700	0.00764446	0.0166749	0.458441	0.333546
Glyma.10G115200	Glyma.10G115300	0.0026476	0.00280343	0.944414	0.662339
Glyma.10G115300	Glyma.10G115400	0.000876025	NA	NA	NA
Glyma.10G115400	Glyma.10G115500	0.00175183	0.00842271	0.207989	0.0913571
Glyma.10G115900	Glyma.10G116000	0.00303808	0.00327408	0.927918	0.657245
Glyma.10G119300	Glyma.10G119400	0.091779	0.393953	0.232969	6.51128e-29
Glyma.10G127500	Glyma.10G127600	0.160309	0.945437	0.16956	9.27469e-14
Glyma.10G130300	Glyma.10G130400	0.0377225	0.0949022	0.397488	0.0699689
Glyma.10G130400	Glyma.10G130500	0.265103	0.41644	0.636594	0.218091
Glyma.10G133300	Glyma.10G133400	0.00310855	0.00230838	1.34664	0.759337
Glyma.10G135500	Glyma.10G135600	0.0630635	0.0574238	1.09821	0.761092
Glyma.10G136900	Glyma.10G137000	0.223475	2.08765	0.107046	1.65233e-54
Glyma.10G139700	Glyma.10G139800	0.0366547	0.0813451	0.450608	0.0385237
Glyma.10G143000	Glyma.10G143100	0.0418524	0.232108	0.180314	0.000243454
Glyma.10G158200	Glyma.10G158300	0.195856	0.3007	0.651334	0.0514463
Glyma.10G159700	Glyma.10G159800	0.103611	1.36446	0.075935	1.59305e-30
Glyma.10G162600	Glyma.10G162700	0.0581463	0.261988	0.221942	3.87635e-05
Glyma.10G168100	Glyma.10G168200	0.0245216	0.0178987	1.37002	0.424003
Glyma.10G168800	Glyma.10G168900	0.0916259	0.132232	0.692917	0.192303
Glyma.10G169600	Glyma.10G169700	0.609144	2.75247	0.221308	0.000132604
Glyma.10G171000	Glyma.10G171100	0.417413	1.10846	0.376571	4.74897e-06
Glyma.10G171100	Glyma.10G171200	0.362979	0.638524	0.568467	0.0343815
Glyma.10G174500	Glyma.10G174600	0.0940029	0.423166	0.222142	1.04812e-16
Glyma.10G176500	Glyma.10G176600	0.0905274	0.152457	0.59379	0.0211358
Glyma.10G176600	Glyma.10G176700	0.0922792	0.162315	0.56852	0.0119813
Glyma.10G180900	Glyma.10G181000	0.181714	0.255005	0.71259	0.475152
Glyma.10G184300	Glyma.10G184400	0.134279	0.265654	0.505466	1.25913e-08
Glyma.10G184600	Glyma.10G184700	0.15815	0.391272	0.404194	0.0158708
Glyma.10G185200	Glyma.10G185300	0.353039	0.187451	1.88336	0.0753487
Glyma.10G185500	Glyma.10G185600	0.410775	0.721354	0.56945	2.13171e-05
Glyma.10G185600	Glyma.10G185700	0.373938	1.18675	0.315095	6.734e-20
